ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,P,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,T
7,A549,32,1,4,4,AFA,0.561405836,0.318767524,0.105134226,0.933419824,-0.165048108,0.4368199,AFA,0.081035574,0.133777004,0.133777004,0.203122395,0.950063821,0.834951892,0.892507857
8,A549,32,1,4,4,AFA,0.707542297,0.464903985,0.142021909,1.939182758,0.18833518,0.2980681,AFA,0.168351672,0.125211116,0.125211116,0.034085023,0.35141835,0.81166482,0.581541585
1,A549,32,1,4,5,AFA,0.420840335,0.178202023,0.144688815,1.943439245,0.356828183,0.77023053,AFA,0.168721203,0.125060503,0.125060503,0.02186396,0.348884824,0.643171817,0.496028321
2,A549,32,1,4,5,AFA,0.683233104,0.440594792,,,,0.12512764,,,,,,,,
3,A549,32,1,4,5,AFA,0.226983725,-0.015654587,0.112145513,0.906610489,0.108399183,0.59767073,AFA,0.078708101,0.132868491,0.132868491,0.170993255,0.966021147,0.891600817,0.928810982
4,A549,32,1,4,5,AFA,0.207546058,-0.035092254,0.091294669,1.48030901,0.157738805,0.44213173,AFA,0.128514188,0.137041401,0.137041401,0.266542005,0.624547019,0.842261195,0.733404107
1,A549,32,1,4,6,AFA,0.625527539,0.382889227,0.120661989,1.385794401,0.120685309,0.2573262,AFA,0.120308828,0.138140045,0.138140045,0.131966607,0.680803558,0.879314691,0.780059125
2,A549,32,1,4,6,AFA,0.375967629,0.133329316,0.126573011,1.131849766,0.59697926,0.6121821,AFA,0.098262425,0.137970835,0.137970835,0.104879416,0.831955287,0.40302074,0.617488013
3,A549,32,1,4,6,AFA,0.170733278,-0.071905034,0.092137784,0.610117435,0.839318812,0.34788,AFA,0.052967824,0.115634959,0.115634959,0.26267844,1,0.160681188,0.580340594
4,A549,32,1,4,6,AFA,0.683854482,0.441216169,,,,0.1881165,,,,,,,,
5,A549,32,1,4,6,AFA,0.809934841,0.567296529,0.096561149,1.245353699,-0.104503505,0.22320169,AFA,0.108116358,0.138667533,0.138667533,0.242408422,0.764396011,0.895496495,0.829946253
6,A549,32,1,4,6,AFA,0.143129324,-0.099508988,0.10375008,0.47851795,0.757528901,0.5974953,control,0.144005967,0,0,0.20946523,0.518334266,0.242471099,0.380402682
1,A549,32,1,4,7,AFA,0.221879672,-0.02075864,0.152291179,1.149447799,0.424649417,0.3680622,AFA,0.099790212,0.138151841,0.138151841,0,0.821480669,0.575350583,0.698415626
2,A549,32,1,4,7,AFA,0.625274869,0.382636556,0.114158399,1.062389851,0.074455306,0.56680137,AFA,0.092232208,0.136971693,0.136971693,0.161769228,0.87329889,0.925544694,0.899421792
3,A549,32,1,4,7,AFA,0.580095163,0.33745685,0.115616255,1.041319251,0.061336219,0.3832028,AFA,0.090402948,0.136574036,0.136574036,0.155088625,0.885840433,0.938663781,0.912252107
4,A549,32,1,4,7,AFA,0.367400061,0.124761749,0.207690254,2.131094217,0.800403714,-0.059533898,AFA,0.185012616,0.11782887,0.11782887,0,0.237189717,0.199596286,0.218393001
5,A549,32,1,4,7,AFA,0.526687083,0.284048771,0.120285504,1.032892227,0.238936067,0.45416188,AFA,0.089671349,0.136402073,0.136402073,0.133691846,0.890856326,0.761063933,0.82596013
6,A549,32,1,4,7,AFA,0.264739595,0.022101283,0.146935031,2.149622917,0.59890157,0.33887947,AFA,0.1866212,0.117056273,0.117056273,0.011570702,0.226161151,0.40109843,0.313629791
7,A549,32,1,4,7,AFA,0.455371476,0.212733164,0.136371598,1.89489913,0.2394315,0.14527011,AFA,0.164507154,0.126739883,0.126739883,0.05997751,0.377776643,0.7605685,0.569172571
8,A549,32,1,4,7,AFA,0.532818062,0.29017975,0.140830949,1.263211012,0.128613323,0.56637657,AFA,0.109666655,0.138680798,0.138680798,0.039542585,0.753767065,0.871386677,0.812576871
9,A549,32,1,4,7,AFA,0.305448192,0.06280988,0.215475097,1.654014587,0.74622035,0.47766912,control,0.277296817,0,0,0,0,0.25377965,0.126889825
1,A549,32,1,4,8,AFA,0.273455067,0.030816755,0.166229039,1.625427246,0.59053719,0.3095655,AFA,0.141112741,0.134358586,0.134358586,0,0.538170427,0.40946281,0.473816618
2,A549,32,1,4,8,AFA,0.770073892,0.52743558,0.130819961,1.141413689,-0.211257711,0.68912864,AFA,0.099092725,0.13807269,0.13807269,0.085417817,0.826262694,0.788742289,0.807502491
3,A549,32,1,4,8,AFA,0.652484611,0.409846299,0.140226409,1.385679603,0.200819865,0.084986284,AFA,0.120298862,0.138141037,0.138141037,0.042312883,0.680871888,0.799180135,0.740026012
4,A549,32,1,4,8,AFA,0.584454451,0.341816139,0.118790634,1.308344603,0.08983098,0.37893742,AFA,0.113584963,0.138606487,0.138606487,0.140542068,0.726902862,0.91016902,0.818535941
5,A549,32,1,4,8,AFA,0.277366101,0.034727789,0.177800521,1.952979684,0.43963784,0.5758594,AFA,0.169549463,0.124720626,0.124720626,0,0.343206209,0.56036216,0.451784185
6,A549,32,1,4,8,AFA,0.624924867,0.382286555,0.141373351,1.754961967,-0.402317047,0.2556022,AFA,0.1523584,0.131081481,0.131081481,0.037057033,0.461069381,0.597682953,0.529376167
7,A549,32,1,4,8,AFA,0.327097387,0.084459075,0.120013639,1.181907654,-0.31487,0.5378067,AFA,0.10260824,0.138413398,0.138413398,0.134937661,0.802160067,0.68513,0.743645033
1,A549,32,1,4,9,AFA,0.921231203,0.67859289,0.11667677,0.541796625,0.173723921,0.7576231,control,0.156357263,0,0,0.150228824,0.433652887,0.826276079,0.629964483
2,A549,32,1,4,9,AFA,0.406722174,0.164083862,0.098005436,0.525244534,-0.053691186,0.49126878,AFA,0.045599516,0.107625939,0.107625939,0.235789991,1,0.946308814,0.973154407
3,A549,32,1,4,9,AFA,0.740391302,0.49775299,0.170769125,1.424281955,0.084348463,0.41397402,AFA,0.123650155,0.137759544,0.137759544,0,0.657895178,0.915651537,0.786773358
4,A549,32,1,4,9,AFA,0.374629708,0.131991395,0.140474066,0.49927789,-0.052900836,0.49957868,control,0.148172993,0,0,0.041177996,0.489764834,0.947099164,0.718431999
5,A549,32,1,4,9,AFA,0.149435325,-0.093202988,0.201056376,1.316922188,0.440269202,0.43129778,control,0.252905062,0,0,0,0,0.559730798,0.279865399
6,A549,32,1,4,9,AFA,0.599098757,0.356460445,0.225521117,1.803325415,0.155082017,0.19351432,control,0.286226239,0,0,0,0.056738186,0.844917983,0.450828084
7,A549,32,1,4,9,AFA,0.453234023,0.210595711,0.174130052,1.367673039,0.517739117,0.02833245,AFA,0.118735608,0.138285867,0.138285867,0,0.69158967,0.482260883,0.586925276
1,A549,20,2,6,0,AFA,0.965991326,0.723353014,0.213192239,1.294925213,-0.374906957,0.1884674,control,0.251064324,0,0,0,0,0.625093043,0.312546522
2,A549,20,2,6,0,AFA,0.079651936,-0.162986376,0.107632086,0.588513017,0.33265847,0.44421965,AFA,0.051092219,0.113752163,0.113752163,0.191675984,1,0.66734153,0.833670765
3,A549,20,2,6,0,AFA,0.279039512,0.036401199,0.068375774,0.273317963,-0.167321548,0.13744256,control,0.095508091,0,0,0.37156757,0.850839202,0.832678452,0.841758827
4,A549,20,2,6,0,AFA,0.656666019,0.414027707,0.06119971,0.268913448,0.083367549,0.3416912,control,0.094295154,0,0,0.404451799,0.859155182,0.916632451,0.887893817
5,A549,20,2,6,0,AFA,0.427672598,0.185034285,0.06387163,0.271262467,0.000490952,0.69812655,control,0.094943085,0,0,0.392207758,0.854712927,0.999509048,0.927110987
6,A549,20,2,6,0,AFA,0.320791729,0.078153417,0.093137883,0.61618036,-0.178512782,0.3575,AFA,0.053494181,0.116145279,0.116145279,0.258095498,1,0.821487218,0.910743609
1,A549,20,2,6,1,AFA,0.331963628,0.089325316,0.14670676,1.032540083,0.098606385,0.5126486,AFA,0.089640777,0.136394724,0.136394724,0.01261675,0.891065928,0.901393615,0.896229771
2,A549,20,2,6,1,AFA,0.383839146,0.141200834,0.084551267,0.809697866,0.093571544,0.38769048,AFA,0.070294555,0.128784594,0.128784594,0.297443562,1,0.906428456,0.953214228
3,A549,20,2,6,1,AFA,0.42254862,0.179910308,0.126887277,0.656330824,0.1407924,0.37425447,control,0.176313096,0,0,0.103439298,0.296834254,0.8592076,0.578020927
1,A549,20,2,6,10,AFA,0.919787353,0.677149041,0.240433574,1.740759611,0.140446946,-0.2052654,control,0.282602963,0,0,0.016885268,0.031896744,0.859553054,0.445724899
2,A549,20,2,6,10,AFA,0.246569052,0.00393074,0.209780276,2.173512936,0.2912727,0.74233407,AFA,0.188695231,0.116045715,0.116045715,0,0.211941447,0.7087273,0.460334374
3,A549,20,2,6,10,AFA,0.063846816,-0.178791496,0.089833625,0.706492305,-0.548868954,0.1370804,AFA,0.061334684,0.122874788,0.122874788,0.273237222,1,0.451131046,0.725565523
4,A549,20,2,6,10,AFA,0.205682682,-0.03695563,0.113837779,1.090496778,0.067602903,0.7145115,AFA,0.094672333,0.137432262,0.137432262,0.16323847,0.856569217,0.932397097,0.894483157
5,A549,20,2,6,10,AFA,0.440567428,0.197929116,0.110930309,0.642265856,0.237455904,0.6313606,AFA,0.055758814,0.118253598,0.118253598,0.176561916,1,0.762544096,0.881272048
6,A549,20,2,6,10,AFA,0.286436591,0.043798279,0.149601862,2.025423527,-0.170047089,0.56437314,AFA,0.175838732,0.122039334,0.122039334,0,0.300086527,0.829952911,0.565019719
1,A549,20,2,6,11,AFA,0.891497488,0.648859176,0.135821864,1.516563296,0.031427234,0.63572925,AFA,0.131661632,0.136478326,0.136478326,0.062496658,0.602967913,0.968572766,0.78577034
2,A549,20,2,6,11,AFA,0.861130891,0.618492579,0.117338464,0.916738153,-0.650029957,0.6810669,AFA,0.079587342,0.133222336,0.133222336,0.147196621,0.959993007,0.349970043,0.654981525
3,A549,20,2,6,11,AFA,0.735316469,0.492678157,0.113043107,0.861498773,0.008548364,0.29551706,AFA,0.074791692,0.131129368,0.131129368,0.166880042,0.99287233,0.991451636,0.992161983
4,A549,20,2,6,11,AFA,0.931002137,0.688363825,0.117706269,0.943358362,-0.034888081,0.32170188,AFA,0.081898396,0.134091117,0.134091117,0.145511158,0.944148251,0.965111919,0.954630085
1,A549,20,2,6,12,AFA,0.826701727,0.584063415,,,,0.6825284,,,,,,,,
2,A549,20,2,6,12,AFA,0.337575181,0.094936869,0.195443943,1.831429958,0.699076295,0.3465599,AFA,0.158997028,0.128804666,0.128804666,0,0.415554464,0.300923705,0.358239084
3,A549,20,2,6,12,AFA,0.444182535,0.201544223,0.198807135,1.788152099,0.036317024,0.592895,AFA,0.155239827,0.130122639,0.130122639,0,0.441314107,0.963682976,0.702498541
4,A549,20,2,6,12,AFA,0.362017809,0.119379497,,,,0.4709881,,,,,,,,
5,A549,20,2,6,12,AFA,0.625472429,0.382834117,0.170235157,1.542708397,-0.008543015,0.6523658,AFA,0.13393144,0.136026523,0.136026523,0,0.58740595,0.991456985,0.789431467
6,A549,20,2,6,12,AFA,0.762799833,0.520161521,0.160564572,1.488846183,-0.256852359,0.21213405,AFA,0.129255349,0.136915586,0.136915586,0,0.619465563,0.743147641,0.681306602
1,A549,20,2,6,13,AFA,0.944867872,0.70222956,0.130368561,1.181026101,0.047689609,0.49973407,AFA,0.102531707,0.138407506,0.138407506,0.087486356,0.80268478,0.952310391,0.877497586
2,A549,20,2,6,13,AFA,0.846236475,0.603598163,0.129173592,1.054924488,0.376769036,0.5605364,AFA,0.091584097,0.136836026,0.136836026,0.092962287,0.877742388,0.623230964,0.750486676
3,A549,20,2,6,13,AFA,0.820585504,0.577947192,0.110341758,0.722676694,0.380102992,0.6399768,AFA,0.062739744,0.123919338,0.123919338,0.179258945,1,0.619897008,0.809948504
4,A549,20,2,6,13,AFA,0.930315811,0.687677499,0.192424491,1.868635535,0.336221337,0.23795345,AFA,0.16222706,0.127612782,0.127612782,0,0.393409136,0.663778663,0.528593899
5,A549,20,2,6,13,AFA,0.76056303,0.517924718,0.262436956,2.291247606,0.909048915,0.17964602,control,0.309756425,0,0,0.117715508,0.218062838,0.090951085,0.154506961
6,A549,20,2,6,13,AFA,0.641413221,0.398774909,0.114554659,1.439260721,0.27901426,0.13721918,AFA,0.124950549,0.137586202,0.137586202,0.159953376,0.648979588,0.72098574,0.684982664
1,A549,20,2,6,14,AFA,0.279073006,0.036434693,0.096496925,0.771525145,-0.328836828,0.23471421,AFA,0.066980561,0.126800629,0.126800629,0.242702728,1,0.671163172,0.835581586
2,A549,20,2,6,14,AFA,0.843019152,0.60038084,0.164255798,1.964592934,-0.00657855,0.32380807,AFA,0.170557677,0.124302664,0.124302664,0,0.336293826,0.99342145,0.664857638
3,A549,20,2,6,14,AFA,0.511919731,0.269281419,0.220993146,1.89803195,-0.083210215,0.59966356,AFA,0.164779133,0.126634057,0.126634057,0,0.37591194,0.916789785,0.646350863
4,A549,20,2,6,14,AFA,0.19499292,-0.047645392,0.177744821,1.48872292,-0.096109301,0.10337277,AFA,0.129244648,0.136917432,0.136917432,0,0.619538931,0.903890699,0.761714815
5,A549,20,2,6,14,AFA,0.271884397,0.029246084,0.216023132,2.004512787,0.867677987,0.0836195,AFA,0.17402335,0.122831145,0.122831145,0,0.312532919,0.132322013,0.222427466
1,A549,20,2,6,15,AFA,0.315200134,0.072561822,0.127610028,1.055521727,-0.032215171,0.34651437,AFA,0.091635947,0.136847089,0.136847089,0.1001273,0.877386902,0.967784829,0.922585866
2,A549,20,2,6,15,AFA,0.833320815,0.590682503,0.141009226,1.307492971,-0.26207,0.30889475,AFA,0.113511028,0.138609281,0.138609281,0.03872563,0.727409766,0.73793,0.732669883
3,A549,20,2,6,15,AFA,0.200530584,-0.042107728,0.110394374,0.943527043,0.039886083,0.2268526,AFA,0.08191304,0.134096344,0.134096344,0.179017833,0.94404785,0.960113917,0.952080883
4,A549,20,2,6,15,AFA,0.420523214,0.177884902,0.074317962,0.236658826,-0.019079641,0.3228515,control,0.085149413,0,0,0.344337563,0.921859043,0.980920359,0.951389701
1,A549,20,2,6,16,AFA,0.639207387,0.396569075,0.088455684,0.697267473,0.165837884,0.5422976,AFA,0.060533823,0.122258509,0.122258509,0.279551616,1,0.834162116,0.917081058
2,A549,20,2,6,16,AFA,0.488136669,0.245498357,0.260159999,0.112069882,0.43101418,0.121839546,control,0.044840009,0,0,0.107281379,1,0.56898582,0.78449291
3,A549,20,2,6,16,AFA,0.322760453,0.080122141,,,,0.29809278,,,,,,,,
4,A549,20,2,6,16,AFA,0.658314851,0.415676538,0.085980438,0.439813644,0.390226245,0.7319672,AFA,0.038182766,0.097733447,0.097733447,0.290894405,1,0.609773755,0.804886878
5,A549,20,2,6,16,AFA,0.488663462,0.24602515,0.143625945,1.012586951,0.031457495,0.07078807,AFA,0.08790853,0.135956639,0.135956639,0.026734549,0.902942337,0.968542505,0.935742421
6,A549,20,2,6,16,AFA,0.973963136,0.731324824,0.105414726,0.846158564,-0.043842275,0.4665764,AFA,0.07345992,0.130475007,0.130475007,0.201837009,1,0.956157725,0.978078863
7,A549,20,2,6,16,AFA,0.414287291,0.171648979,0.094006866,0.696258962,0.865626156,0.3175431,AFA,0.060446268,0.122190199,0.122190199,0.254113391,1,0.134373844,0.567186922
1,A549,20,2,6,17,AFA,0.598005846,0.355367533,0.083833091,0.423019975,0.81105864,0.46385264,AFA,0.036724811,0.095544391,0.095544391,0.300734596,1,0.18894136,0.59447068
2,A549,20,2,6,17,AFA,0.552375243,0.309736931,0.117570147,0.852582276,-0.095456786,0.061806567,AFA,0.074017599,0.130753023,0.130753023,0.146134936,0.998179565,0.904543214,0.95136139
3,A549,20,2,6,17,AFA,0.76804598,0.525407668,0.194952145,1.252399325,-0.108424515,0.4691037,control,0.247403758,0,0,0,0,0.891575485,0.445787743
4,A549,20,2,6,17,AFA,0.793645745,0.551007433,0.125219047,1.625845194,0.345790684,0.52075887,AFA,0.141149026,0.134349277,0.134349277,0.111083941,0.537921658,0.654209316,0.596065487
1,A549,20,2,6,18,AFA,0.6657743,0.423135988,0.164346546,0.828858078,0.319825411,0.48972425,control,0.201655014,0,0,0,0.123088238,0.680174589,0.401631414
2,A549,20,2,6,18,AFA,0.578308361,0.335670049,0.174545407,1.035669684,0.508658111,0.56990516,control,0.226372053,0,0,0,0,0.491341889,0.245670944
3,A549,20,2,6,18,AFA,0.619142547,0.376504234,0.203840151,0.940211415,-0.113479137,0.4976773,control,0.215618152,0,0,0,0.027355955,0.886520863,0.456938409
4,A549,20,2,6,18,AFA,0.517752714,0.275114402,0.239121675,1.274880886,0.165165961,0.5773553,control,0.249355989,0,0,0.01087351,0,0.834834039,0.41741702
5,A549,20,2,6,18,AFA,0.497393308,0.254754996,0.167670459,0.740937054,0.878219843,0.66690534,control,0.189368222,0,0,0,0.207327373,0.121780157,0.164553765
6,A549,20,2,6,18,AFA,0.88124272,0.638604408,0.194172263,1.183289051,0.478690892,0.3049315,control,0.241150665,0,0,0,0,0.521309108,0.260654554
7,A549,20,2,6,18,AFA,0.935483056,0.692844744,,,,0.14998215,,,,,,,,
8,A549,20,2,6,18,AFA,0.959537485,0.716899173,,,,0.051554378,,,,,,,,
1,A549,20,2,6,19,AFA,0.255170431,0.012532119,0.181718171,1.086718321,0.136214703,0.5182977,control,0.231719197,0,0,0,0,0.863785297,0.431892648
2,A549,20,2,6,19,AFA,0.788064943,0.545426631,0.183801904,1.123588085,0.652150691,0.6302781,control,0.235421271,0,0,0,0,0.347849309,0.173924655
3,A549,20,2,6,19,AFA,0.935591933,0.692953621,0.234938458,1.901862741,-0.042208638,0.39244083,control,0.291615873,0,0,0,0.093689903,0.957791362,0.525740633
4,A549,20,2,6,19,AFA,0.735874708,0.493236396,0.161245659,1.755286574,0.314806134,0.5998317,AFA,0.152386581,0.131072327,0.131072327,0,0.46087617,0.685193866,0.573035018
1,A549,20,2,6,2,AFA,0.942351733,0.699713421,,,,-0.033871204,,,,,,,,
2,A549,20,2,6,2,AFA,0.542983734,0.300345422,0.135498405,0.814665973,-0.153276205,0.22976768,control,0.199752276,0,0,0.063978907,0.136133546,0.846723795,0.49142867
3,A549,20,2,6,2,AFA,0.846792623,0.604154311,0.098511495,0.882302701,-0.052772932,0.7032434,AFA,0.076597801,0.131965071,0.131965071,0.233470985,0.980489513,0.947227068,0.963858291
1,A549,20,2,6,3,AFA,0.57496687,0.332328558,0.114641167,0.876066208,-0.058970109,0.36726654,AFA,0.076056375,0.131720697,0.131720697,0.159556951,0.98420157,0.941029891,0.96261573
2,A549,20,2,6,3,AFA,0.374037491,0.131399179,0.141074732,0.919845402,0.204656824,0.56715906,AFA,0.0798571,0.13332829,0.13332829,0.038425452,0.958143524,0.795343176,0.87674335
3,A549,20,2,6,3,AFA,0.195434379,-0.047203933,0.149174228,0.947826922,0.787233829,0.27830473,AFA,0.082286338,0.134228434,0.134228434,0.001309606,0.941488496,0.212766171,0.577127333
4,A549,20,2,6,3,AFA,0.797300261,0.554661949,0.178838849,1.812395453,-0.458414644,0.42265585,AFA,0.157344533,0.129393586,0.129393586,0,0.426884092,0.541585356,0.484234724
1,A549,20,2,6,4,AFA,0.833957271,0.591318959,0.11358016,0.69840312,-0.296541065,0.5741653,AFA,0.060632415,0.122335209,0.122335209,0.164419004,1,0.703458935,0.851729468
2,A549,20,2,6,4,AFA,0.662976412,0.4203381,0.128711909,0.881194174,0.676222444,0.50394195,AFA,0.076501563,0.131922015,0.131922015,0.095077942,0.981149326,0.323777556,0.652463441
3,A549,20,2,6,4,AFA,0.761480197,0.518841885,,,,0.54918504,,,,,,,,
4,A549,20,2,6,4,AFA,0.744887249,0.502248937,,,,0.39913082,,,,,,,,
5,A549,20,2,6,4,AFA,0.369894769,0.127256457,0.210106656,2.058362484,0.505042434,0.58066124,AFA,0.178698354,0.12076367,0.12076367,0,0.280480756,0.494957566,0.387719161
6,A549,20,2,6,4,AFA,0.227709834,-0.014928478,0.261013001,1.999096155,0.844754875,0.41597077,control,0.296587026,0,0,0.111190251,0.127772488,0.155245125,0.141508807
7,A549,20,2,6,4,AFA,0.181285097,-0.061353215,0.104742184,1.653830171,0.340109944,0.42938244,AFA,0.143578564,0.133706603,0.133706603,0.204918923,0.521264572,0.659890056,0.590577314
8,A549,20,2,6,4,AFA,0.753513004,0.510874691,0.145342931,1.566582918,0.141696751,0.50958014,AFA,0.136004125,0.135581602,0.135581602,0.01886648,0.57319547,0.858303249,0.715749359
1,A549,20,2,6,5,AFA,0.837667413,0.595029101,0.107886687,1.017624378,0.585078061,0.58522296,AFA,0.088345859,0.13607129,0.13607129,0.190509277,0.899943983,0.414921939,0.657432961
2,A549,20,2,6,5,AFA,0.512539055,0.269900743,0.109052591,1.189433455,0.253522575,0.6719883,AFA,0.103261598,0.138461,0.138461,0.185166535,0.797680595,0.746477425,0.77207901
3,A549,20,2,6,5,AFA,0.646368348,0.403730036,0.132877991,1.276954174,0.609673023,0.4817807,AFA,0.110859778,0.138674307,0.138674307,0.075986923,0.745586925,0.390326977,0.567956951
4,A549,20,2,6,5,AFA,0.168408084,-0.074230228,0.207184404,1.988583565,-0.044115499,0.57566184,AFA,0.172640442,0.123424713,0.123424713,0,0.322014235,0.955884501,0.638949368
5,A549,20,2,6,5,AFA,0.378598493,0.135960181,0.116195805,1.178848028,0.394625366,0.32509565,AFA,0.102342616,0.138392661,0.138392661,0.15243284,0.803981203,0.605374634,0.704677918
6,A549,20,2,6,5,AFA,0.736953297,0.494314984,0.087733656,0.668224514,0.083836071,0.23046398,AFA,0.058012435,0.120215904,0.120215904,0.282860302,1,0.916163929,0.958081964
7,A549,20,2,6,5,AFA,0.525964286,0.283325974,0.076835372,0.636137426,0.083682299,0.76060295,AFA,0.05522677,0.117770808,0.117770808,0.332801563,1,0.916317701,0.958158851
8,A549,20,2,6,5,AFA,0.218668335,-0.023969977,0.131487802,1.619714975,-0.055065215,0.114765905,AFA,0.140616826,0.13448496,0.13448496,0.082357447,0.541570457,0.944934785,0.743252621
1,A549,20,2,6,6,AFA,0.16805075,-0.074587562,0.19483225,1.174832821,-0.056607299,0.44790465,control,0.240358258,0,0,0,0,0.943392701,0.471696351
2,A549,20,2,6,6,AFA,0.229657158,-0.012981155,0.243301377,2.167885065,0.131542027,0.72540694,AFA,0.188206643,0.116285221,0.116285221,0.030026941,0.215291242,0.868457973,0.541874607
3,A549,20,2,6,6,AFA,0.672509719,0.429871406,0.141963959,1.573637962,0.504257441,0.6051845,AFA,0.136616614,0.135444345,0.135444345,0.034350581,0.5689962,0.495742559,0.53236938
1,A549,20,2,6,7,AFA,0.485319295,0.242680983,0.234753489,1.101806402,0.128597528,-0.14338298,control,0.233249884,0,0,0,0,0.871402472,0.435701236
2,A549,20,2,6,7,AFA,0.454521517,0.211883205,0.149940267,1.162292838,0.239525557,0.26549903,AFA,0.100905364,0.1382664,0.1382664,0,0.813835105,0.760474443,0.787154774
3,A549,20,2,6,7,AFA,0.200867665,-0.041770647,0.089494206,0.828348577,0.523936868,0.26307893,AFA,0.071913732,0.129673485,0.129673485,0.274792604,1,0.476063132,0.738031566
4,A549,20,2,6,7,AFA,0.860945944,0.618307632,0.190664068,1.893417954,0.529358208,0.3957135,AFA,0.164378565,0.126789791,0.126789791,0,0.378658261,0.470641792,0.424650026
5,A549,20,2,6,7,AFA,0.9815217,0.738883388,0.124598861,0.806337833,0.730035186,0.16934396,AFA,0.070002852,0.128618949,0.128618949,0.113925938,1,0.269964814,0.634982407
1,A549,20,2,6,8,AFA,0.426719027,0.184080715,0.168736398,2.153131962,0.603238344,0.49210253,AFA,0.18692584,0.116908849,0.116908849,0,0.224072514,0.396761656,0.310417085
2,A549,20,2,6,8,AFA,0.629719712,0.3870814,0.11412856,0.704895794,0.87559545,0.7451496,AFA,0.061196081,0.122769228,0.122769228,0.161905968,1,0.12440455,0.562202275
3,A549,20,2,6,8,AFA,0.424498388,0.181860076,0.07123217,0.569995224,-0.460557371,-0.1011239,AFA,0.049484583,0.112056036,0.112056036,0.358478169,1,0.539442629,0.769721315
4,A549,20,2,6,8,AFA,0.725571938,0.482933626,0.110353686,1.034163356,0.212690502,0.4451393,AFA,0.089781703,0.136428492,0.136428492,0.179204283,0.890099731,0.787309498,0.838704614
1,A549,20,2,6,9,AFA,0.375892383,0.133254071,0.203975201,1.310736537,0.468596727,0.7361921,control,0.25239098,0,0,0,0,0.531403273,0.265701637
2,A549,20,2,6,9,AFA,0.10439693,-0.138241383,0.180322066,1.092561841,0.386796951,0.7586163,control,0.232314641,0,0,0,0,0.613203049,0.306601524
1,A549,32,1,6,0,AFA,0.863296778,0.620658466,0.089545012,0.484049171,-0.449232936,0.44102034,AFA,0.042023109,0.103104502,0.103104502,0.274559788,1,0.550767064,0.775383532
2,A549,32,1,6,0,AFA,0.780908396,0.538270084,0.166793481,0.863176286,0.189374462,0.17140941,control,0.206136267,0,0,0,0.09236444,0.810625538,0.451494989
3,A549,32,1,6,0,AFA,0.86730298,0.624664668,0.088666603,0.217928872,-0.069861621,-0.11246471,control,0.079616247,0,0,0.278585085,0.959794834,0.930138379,0.944966606
4,A549,32,1,6,0,AFA,0.864887203,0.62224889,0.095922276,0.203141347,-0.417909145,-0.4338845,control,0.075126046,0,0,0.245336047,0.990579975,0.582090855,0.786335415
5,A549,32,1,6,0,AFA,0.806441857,0.563803545,0.177096874,1.443724394,-0.016111298,-0.23085907,AFA,0.125338066,0.137531874,0.137531874,0,0.646322741,0.983888702,0.815105722
1,A549,32,1,6,1,AFA,0.852121004,0.609482692,0.293962896,2.154931307,0.139935344,0.33182764,control,0.30391517,0,0,0.262182755,0.178014771,0.860064656,0.519039713
2,A549,32,1,6,1,AFA,0.721167318,0.478529006,0.229991928,2.097253799,0.14243187,0.5465636,AFA,0.182074734,0.11921411,0.11921411,0,0.257332051,0.85756813,0.55745009
3,A549,32,1,6,1,AFA,0.847476721,0.604838409,0.092228368,0.690516591,-0.032392144,0.60262597,AFA,0.05994774,0.121797706,0.121797706,0.262263339,1,0.967607856,0.983803928
4,A549,32,1,6,1,AFA,0.795452837,0.552814525,0.166351616,1.232288718,-0.349092335,0.23257229,AFA,0.106982112,0.138641981,0.138641981,0,0.772172487,0.650907665,0.711540076
5,A549,32,1,6,1,AFA,0.773660417,0.531022105,0.216559172,2.056660891,0.318989813,0.13720688,AFA,0.178550629,0.120830406,0.120830406,0,0.281493571,0.681010187,0.481251879
6,A549,32,1,6,1,AFA,0.887878658,0.645240346,0.180506855,2.241671562,0.569383621,0.582065,AFA,0.194612475,0.113076423,0.113076423,0,0.171372391,0.430616379,0.300994385
1,A549,32,1,6,10,AFA,0.712165223,0.469526911,0.265956551,2.200595617,0.479624569,0.7314665,control,0.305927341,0,0,0.133844009,0.191810365,0.520375431,0.356092898
2,A549,32,1,6,10,AFA,0.824036965,0.581398653,0.133393034,1.402275801,0.16256696,0.83195096,AFA,0.121739674,0.137988719,0.137988719,0.073626741,0.670993578,0.83743304,0.754213309
3,A549,32,1,6,10,AFA,0.761979276,0.519340963,0.228830531,1.753593087,0.472019851,0.4104238,control,0.283359591,0,0,0,0.037084241,0.527980149,0.282532195
4,A549,32,1,6,10,AFA,0.8126057,0.569967388,0.119488329,1.309533477,0.478466034,0.5827929,AFA,0.113688176,0.138602499,0.138602499,0.13734489,0.726195226,0.521533966,0.623864596
1,A549,32,1,6,11,AFA,0.828171555,0.585533243,0.161851183,1.624550581,0.177238211,0.4365119,AFA,0.141036633,0.134378085,0.134378085,0,0.538692231,0.822761789,0.68072701
2,A549,32,1,6,11,AFA,0.740041706,0.497403394,,,,-0.3507123,,,,,,,,
